"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 02:40:37","2020-12-05 02:50:37","93","46","2020-12-05 02:50:37"
"2","계동길 69","계동교회 앞","2020-12-05 02:40:37","2020-12-05 02:50:37","24","68","2020-12-05 02:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 02:40:37","2020-12-05 02:50:37","36","39","2020-12-05 02:50:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 02:50:37","2020-12-05 03:00:37","93","46","2020-12-05 03:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 02:50:37","2020-12-05 03:00:37","40","39","2020-12-05 03:00:37"
"2","계동길 69","계동교회 앞","2020-12-05 02:50:37","2020-12-05 03:00:37","24","68","2020-12-05 03:00:37"
"2","계동길 69","계동교회 앞","2020-12-05 03:00:37","2020-12-05 03:10:37","24","71","2020-12-05 03:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 03:00:37","2020-12-05 03:10:37","40","39","2020-12-05 03:10:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 03:00:37","2020-12-05 03:10:37","93","46","2020-12-05 03:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 03:10:37","2020-12-05 03:20:37","40","39","2020-12-05 03:20:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 03:10:37","2020-12-05 03:20:37","93","46","2020-12-05 03:20:37"
"2","계동길 69","계동교회 앞","2020-12-05 03:10:37","2020-12-05 03:20:37","25","79","2020-12-05 03:20:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 03:20:37","2020-12-05 03:30:37","99","49","2020-12-05 03:30:37"
"2","계동길 69","계동교회 앞","2020-12-05 03:20:37","2020-12-05 03:30:37","25","79","2020-12-05 03:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 03:20:37","2020-12-05 03:30:37","40","39","2020-12-05 03:30:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 03:30:37","2020-12-05 03:40:37","99","49","2020-12-05 03:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 03:30:37","2020-12-05 03:40:37","40","39","2020-12-05 03:40:37"
"2","계동길 69","계동교회 앞","2020-12-05 03:30:37","2020-12-05 03:40:37","25","79","2020-12-05 03:40:37"
"2","계동길 69","계동교회 앞","2020-12-05 03:40:37","2020-12-05 03:50:37","25","85","2020-12-05 03:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 03:40:37","2020-12-05 03:50:37","40","39","2020-12-05 03:50:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 03:40:37","2020-12-05 03:50:37","104","49","2020-12-05 03:50:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 03:50:37","2020-12-05 04:00:37","106","52","2020-12-05 04:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 03:50:37","2020-12-05 04:00:37","40","39","2020-12-05 04:00:37"
"2","계동길 69","계동교회 앞","2020-12-05 03:50:37","2020-12-05 04:00:37","27","86","2020-12-05 04:00:37"
"2","계동길 69","계동교회 앞","2020-12-05 04:00:37","2020-12-05 04:10:37","28","86","2020-12-05 04:10:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 04:00:37","2020-12-05 04:10:37","106","52","2020-12-05 04:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 04:00:37","2020-12-05 04:10:37","40","39","2020-12-05 04:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 04:10:37","2020-12-05 04:20:37","49","50","2020-12-05 04:20:37"
"2","계동길 69","계동교회 앞","2020-12-05 04:10:37","2020-12-05 04:20:37","29","97","2020-12-05 04:20:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 04:10:37","2020-12-05 04:20:37","106","52","2020-12-05 04:20:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 04:20:37","2020-12-05 04:30:37","106","52","2020-12-05 04:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 04:20:37","2020-12-05 04:30:37","49","52","2020-12-05 04:30:37"
"2","계동길 69","계동교회 앞","2020-12-05 04:20:37","2020-12-05 04:30:37","44","128","2020-12-05 04:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 04:30:37","2020-12-05 04:40:37","50","52","2020-12-05 04:40:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 04:30:37","2020-12-05 04:40:37","107","52","2020-12-05 04:40:37"
"2","계동길 69","계동교회 앞","2020-12-05 04:30:37","2020-12-05 04:40:37","44","128","2020-12-05 04:40:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 04:40:37","2020-12-05 04:50:37","107","52","2020-12-05 04:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 04:40:37","2020-12-05 04:50:37","52","52","2020-12-05 04:50:37"
"2","계동길 69","계동교회 앞","2020-12-05 04:40:37","2020-12-05 04:50:37","45","128","2020-12-05 04:50:37"
"2","계동길 69","계동교회 앞","2020-12-05 04:50:37","2020-12-05 05:00:37","47","136","2020-12-05 05:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 04:50:37","2020-12-05 05:00:37","52","59","2020-12-05 05:00:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 04:50:37","2020-12-05 05:00:37","128","52","2020-12-05 05:00:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 05:00:37","2020-12-05 05:10:37","128","52","2020-12-05 05:10:37"
"2","계동길 69","계동교회 앞","2020-12-05 05:00:37","2020-12-05 05:10:37","47","142","2020-12-05 05:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 05:00:37","2020-12-05 05:10:37","52","64","2020-12-05 05:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 05:10:37","2020-12-05 05:20:37","52","66","2020-12-05 05:20:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 05:10:37","2020-12-05 05:20:37","128","53","2020-12-05 05:20:37"
"2","계동길 69","계동교회 앞","2020-12-05 05:10:37","2020-12-05 05:20:37","47","142","2020-12-05 05:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 05:20:37","2020-12-05 05:30:37","52","66","2020-12-05 05:30:37"
"2","계동길 69","계동교회 앞","2020-12-05 05:20:37","2020-12-05 05:30:37","48","143","2020-12-05 05:30:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 05:20:37","2020-12-05 05:30:37","132","53","2020-12-05 05:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 05:30:37","2020-12-05 05:40:37","52","70","2020-12-05 05:40:37"
"2","계동길 69","계동교회 앞","2020-12-05 05:30:37","2020-12-05 05:40:37","50","150","2020-12-05 05:40:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 05:30:37","2020-12-05 05:40:37","132","53","2020-12-05 05:40:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 05:40:37","2020-12-05 05:50:37","134","53","2020-12-05 05:50:37"
"2","계동길 69","계동교회 앞","2020-12-05 05:40:37","2020-12-05 05:50:37","52","172","2020-12-05 05:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 05:40:37","2020-12-05 05:50:37","54","74","2020-12-05 05:50:37"
"2","계동길 69","계동교회 앞","2020-12-05 05:50:37","2020-12-05 06:00:37","52","173","2020-12-05 06:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 05:50:37","2020-12-05 06:00:37","54","78","2020-12-05 06:00:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 05:50:37","2020-12-05 06:00:37","138","56","2020-12-05 06:00:37"
"2","계동길 69","계동교회 앞","2020-12-05 06:00:37","2020-12-05 06:10:37","52","174","2020-12-05 06:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 06:00:37","2020-12-05 06:10:37","56","81","2020-12-05 06:10:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 06:00:37","2020-12-05 06:10:37","138","56","2020-12-05 06:10:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 06:10:37","2020-12-05 06:20:37","138","56","2020-12-05 06:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 06:10:37","2020-12-05 06:20:37","56","89","2020-12-05 06:20:37"
"2","계동길 69","계동교회 앞","2020-12-05 06:10:37","2020-12-05 06:20:37","53","192","2020-12-05 06:20:37"
"2","계동길 69","계동교회 앞","2020-12-05 06:20:37","2020-12-05 06:30:37","54","202","2020-12-05 06:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 06:20:37","2020-12-05 06:30:37","56","89","2020-12-05 06:30:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 06:20:37","2020-12-05 06:30:37","155","59","2020-12-05 06:30:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 06:30:37","2020-12-05 06:40:37","155","62","2020-12-05 06:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 06:30:37","2020-12-05 06:40:37","56","89","2020-12-05 06:40:37"
"2","계동길 69","계동교회 앞","2020-12-05 06:30:37","2020-12-05 06:40:37","55","204","2020-12-05 06:40:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 06:40:37","2020-12-05 06:50:37","178","65","2020-12-05 06:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 06:40:37","2020-12-05 06:50:37","60","91","2020-12-05 06:50:37"
"2","계동길 69","계동교회 앞","2020-12-05 06:40:37","2020-12-05 06:50:37","59","215","2020-12-05 06:50:37"
"2","계동길 69","계동교회 앞","2020-12-05 06:50:37","2020-12-05 07:00:37","59","233","2020-12-05 07:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 06:50:37","2020-12-05 07:00:37","60","91","2020-12-05 07:00:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 06:50:37","2020-12-05 07:00:37","206","67","2020-12-05 07:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 07:00:37","2020-12-05 07:10:37","62","99","2020-12-05 07:10:37"
"2","계동길 69","계동교회 앞","2020-12-05 07:00:37","2020-12-05 07:10:37","63","248","2020-12-05 07:10:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 07:00:37","2020-12-05 07:10:37","216","70","2020-12-05 07:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 07:10:37","2020-12-05 07:20:37","62","104","2020-12-05 07:20:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 07:10:37","2020-12-05 07:20:37","246","76","2020-12-05 07:20:37"
"2","계동길 69","계동교회 앞","2020-12-05 07:10:37","2020-12-05 07:20:37","65","250","2020-12-05 07:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 07:20:37","2020-12-05 07:30:37","64","112","2020-12-05 07:30:37"
"2","계동길 69","계동교회 앞","2020-12-05 07:20:37","2020-12-05 07:30:37","71","261","2020-12-05 07:30:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 07:20:37","2020-12-05 07:30:37","291","82","2020-12-05 07:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 07:30:37","2020-12-05 07:40:37","68","112","2020-12-05 07:40:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 07:30:37","2020-12-05 07:40:37","307","90","2020-12-05 07:40:37"
"2","계동길 69","계동교회 앞","2020-12-05 07:30:37","2020-12-05 07:40:37","81","281","2020-12-05 07:40:37"
"2","계동길 69","계동교회 앞","2020-12-05 07:40:37","2020-12-05 07:50:37","102","349","2020-12-05 07:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 07:40:37","2020-12-05 07:50:37","77","132","2020-12-05 07:50:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 07:40:37","2020-12-05 07:50:37","334","96","2020-12-05 07:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 07:50:37","2020-12-05 08:00:37","80","134","2020-12-05 08:00:37"
"2","계동길 69","계동교회 앞","2020-12-05 07:50:37","2020-12-05 08:00:37","154","421","2020-12-05 08:00:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 07:50:37","2020-12-05 08:00:37","359","101","2020-12-05 08:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 08:00:37","2020-12-05 08:10:37","84","159","2020-12-05 08:10:37"
"2","계동길 69","계동교회 앞","2020-12-05 08:00:37","2020-12-05 08:10:37","187","454","2020-12-05 08:10:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 08:00:37","2020-12-05 08:10:37","375","102","2020-12-05 08:10:37"
"2","계동길 69","계동교회 앞","2020-12-05 08:10:37","2020-12-05 08:20:37","244","547","2020-12-05 08:20:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 08:10:37","2020-12-05 08:20:37","389","105","2020-12-05 08:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 08:10:37","2020-12-05 08:20:37","86","161","2020-12-05 08:20:37"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 08:20:37","2020-12-05 08:30:37","398","107","2020-12-05 08:30:37"
"2","계동길 69","계동교회 앞","2020-12-05 08:20:37","2020-12-05 08:30:37","289","617","2020-12-05 08:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 08:20:37","2020-12-05 08:30:37","90","167","2020-12-05 08:30:37"
"2","계동길 69","계동교회 앞","2020-12-05 08:30:38","2020-12-05 08:40:38","340","673","2020-12-05 08:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 08:30:38","2020-12-05 08:40:38","100","177","2020-12-05 08:40:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 08:30:38","2020-12-05 08:40:38","403","109","2020-12-05 08:40:38"
"2","계동길 69","계동교회 앞","2020-12-05 08:40:38","2020-12-05 08:50:38","427","789","2020-12-05 08:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 08:40:38","2020-12-05 08:50:38","415","118","2020-12-05 08:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 08:40:38","2020-12-05 08:50:38","101","182","2020-12-05 08:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 08:50:38","2020-12-05 09:00:38","428","119","2020-12-05 09:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 08:50:38","2020-12-05 09:00:38","114","187","2020-12-05 09:00:38"
"2","계동길 69","계동교회 앞","2020-12-05 08:50:38","2020-12-05 09:00:38","494","904","2020-12-05 09:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 09:00:38","2020-12-05 09:10:38","128","200","2020-12-05 09:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 09:00:38","2020-12-05 09:10:38","448","124","2020-12-05 09:10:38"
"2","계동길 69","계동교회 앞","2020-12-05 09:00:38","2020-12-05 09:10:38","567","1019","2020-12-05 09:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 09:10:38","2020-12-05 09:20:38","475","132","2020-12-05 09:20:38"
"2","계동길 69","계동교회 앞","2020-12-05 09:10:38","2020-12-05 09:20:38","640","1124","2020-12-05 09:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 09:10:38","2020-12-05 09:20:38","133","216","2020-12-05 09:20:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 09:20:38","2020-12-05 09:30:38","493","133","2020-12-05 09:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 09:20:38","2020-12-05 09:30:38","140","226","2020-12-05 09:30:38"
"2","계동길 69","계동교회 앞","2020-12-05 09:20:38","2020-12-05 09:30:38","709","1218","2020-12-05 09:30:38"
"2","계동길 69","계동교회 앞","2020-12-05 09:30:38","2020-12-05 09:40:38","747","1290","2020-12-05 09:40:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 09:30:38","2020-12-05 09:40:38","503","133","2020-12-05 09:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 09:30:38","2020-12-05 09:40:38","145","230","2020-12-05 09:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 09:40:38","2020-12-05 09:50:38","151","237","2020-12-05 09:50:38"
"2","계동길 69","계동교회 앞","2020-12-05 09:40:38","2020-12-05 09:50:38","800","1366","2020-12-05 09:50:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 09:40:38","2020-12-05 09:50:38","507","143","2020-12-05 09:50:38"
"2","계동길 69","계동교회 앞","2020-12-05 09:50:38","2020-12-05 10:00:38","869","1460","2020-12-05 10:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 09:50:38","2020-12-05 10:00:38","159","256","2020-12-05 10:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 09:50:38","2020-12-05 10:00:38","543","148","2020-12-05 10:00:38"
"2","계동길 69","계동교회 앞","2020-12-05 10:00:38","2020-12-05 10:10:38","955","1560","2020-12-05 10:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 10:00:38","2020-12-05 10:10:38","558","156","2020-12-05 10:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 10:00:38","2020-12-05 10:10:38","181","273","2020-12-05 10:10:38"
"2","계동길 69","계동교회 앞","2020-12-05 10:10:38","2020-12-05 10:20:38","1089","1726","2020-12-05 10:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 10:10:38","2020-12-05 10:20:38","195","287","2020-12-05 10:20:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 10:10:38","2020-12-05 10:20:38","582","167","2020-12-05 10:20:38"
"2","계동길 69","계동교회 앞","2020-12-05 10:20:38","2020-12-05 10:30:38","1192","1887","2020-12-05 10:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 10:20:38","2020-12-05 10:30:38","587","170","2020-12-05 10:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 10:20:38","2020-12-05 10:30:38","202","312","2020-12-05 10:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 10:30:38","2020-12-05 10:40:38","213","319","2020-12-05 10:40:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 10:30:38","2020-12-05 10:40:38","591","175","2020-12-05 10:40:38"
"2","계동길 69","계동교회 앞","2020-12-05 10:30:38","2020-12-05 10:40:38","1296","1979","2020-12-05 10:40:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 10:40:38","2020-12-05 10:50:38","604","181","2020-12-05 10:50:38"
"2","계동길 69","계동교회 앞","2020-12-05 10:40:38","2020-12-05 10:50:38","1400","2101","2020-12-05 10:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 10:40:38","2020-12-05 10:50:38","244","352","2020-12-05 10:50:38"
"2","계동길 69","계동교회 앞","2020-12-05 10:50:38","2020-12-05 11:00:38","1501","2240","2020-12-05 11:00:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 10:50:38","2020-12-05 11:00:38","619","197","2020-12-05 11:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 10:50:38","2020-12-05 11:00:38","249","366","2020-12-05 11:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 11:00:38","2020-12-05 11:10:38","266","383","2020-12-05 11:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 11:00:38","2020-12-05 11:10:38","626","205","2020-12-05 11:10:38"
"2","계동길 69","계동교회 앞","2020-12-05 11:00:38","2020-12-05 11:10:38","1652","2414","2020-12-05 11:10:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 11:10:38","2020-12-05 11:20:38","638","205","2020-12-05 11:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 11:10:38","2020-12-05 11:20:38","300","430","2020-12-05 11:20:38"
"2","계동길 69","계동교회 앞","2020-12-05 11:10:38","2020-12-05 11:20:38","1752","2534","2020-12-05 11:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2020-12-05 11:20:38","2020-12-05 11:30:38","330","453","2020-12-05 11:30:38"
"1","율곡로3길 50","덕성여고 앞","2020-12-05 11:20:38","2020-12-05 11:30:38","649","215","2020-12-05 11:30:38"
